Backend,Driver,Format,RW,BS,IODepth,Numjobs,Round,BW(MiB/s),IOPS,LAT(ms),Util(%)
nvme-ssd,IDE,raw,randread,256k,8,16,5,293.5205,1174,108.9541,99.8716
nvme-ssd,IDE,xfs,randread,256k,8,16,5,318.1445,1272,100.5188,99.8633
nvme-ssd,SCSI,raw,randread,256k,8,16,5,2012.1006,8048,15.8995,99.9583
nvme-ssd,SCSI,xfs,randread,256k,8,16,5,1989.2061,7956,16.0807,99.9083
nvme-ssd,IDE,raw,randread,256k,64,16,5,293.1270,1172,867.5868,99.8683
nvme-ssd,IDE,xfs,randread,256k,64,16,5,314.7744,1259,807.8462,99.8666
nvme-ssd,SCSI,raw,randread,256k,64,16,5,2003.1143,8012,127.6703,99.9933
nvme-ssd,SCSI,xfs,randread,256k,64,16,5,1975.9473,7903,129.3936,99.9683
nvme-ssd,IDE,raw,randwrite,4k,1,16,5,47.7900,12234,1.3057,99.9099
nvme-ssd,IDE,xfs,randwrite,4k,1,16,5,47.2354,12092,1.3210,99.9049
nvme-ssd,SCSI,raw,randwrite,4k,1,16,5,379.7500,97216,0.1628,99.9249
nvme-ssd,SCSI,xfs,randwrite,4k,1,16,5,240.9121,61673,0.2576,78.4915
nvme-ssd,IDE,raw,randwrite,4k,8,16,5,48.8018,12493,10.2428,99.9133
nvme-ssd,IDE,xfs,randwrite,4k,8,16,5,47.6494,12198,10.4901,99.9049
nvme-ssd,SCSI,raw,randwrite,4k,8,16,5,430.4199,110187,1.1602,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,8,16,5,218.7979,56012,2.2831,68.4438
nvme-ssd,IDE,raw,randwrite,4k,64,16,5,51.0342,13064,78.3246,99.9549
nvme-ssd,IDE,xfs,randwrite,4k,64,16,5,50.6602,12969,78.9099,99.9216
nvme-ssd,SCSI,raw,randwrite,4k,64,16,5,430.4258,110189,9.2900,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,64,16,5,216.2715,55365,18.4891,68.4026
nvme-ssd,IDE,raw,randwrite,16k,1,16,5,171.8379,10997,1.4528,99.9016
nvme-ssd,IDE,xfs,randwrite,16k,1,16,5,176.2080,11277,1.4166,99.9016
nvme-ssd,SCSI,raw,randwrite,16k,1,16,5,830.9756,53182,0.2989,99.9116
nvme-ssd,SCSI,xfs,randwrite,16k,1,16,5,870.0352,55682,0.2854,90.3215
nvme-ssd,IDE,raw,randwrite,16k,8,16,5,172.6328,11048,11.5825,99.8883
nvme-ssd,IDE,xfs,randwrite,16k,8,16,5,171.0146,10944,11.6919,99.9099
nvme-ssd,SCSI,raw,randwrite,16k,8,16,5,869.2051,55629,2.2994,99.9216
nvme-ssd,SCSI,xfs,randwrite,16k,8,16,5,793.5635,50788,2.5180,89.1364
nvme-ssd,IDE,raw,randwrite,16k,64,16,5,185.6484,11881,86.1217,99.9333
nvme-ssd,IDE,xfs,randwrite,16k,64,16,5,184.1689,11786,86.8172,99.9049
nvme-ssd,SCSI,raw,randwrite,16k,64,16,5,855.3428,54741,18.7023,99.9933
nvme-ssd,SCSI,xfs,randwrite,16k,64,16,5,787.9512,50428,20.3002,82.8831
nvme-ssd,IDE,raw,randwrite,64k,1,16,5,503.6904,8059,1.9831,99.9233
nvme-ssd,IDE,xfs,randwrite,64k,1,16,5,555.1006,8881,1.7992,99.8816
nvme-ssd,SCSI,raw,randwrite,64k,1,16,5,901.8457,14429,1.1068,99.8749
nvme-ssd,SCSI,xfs,randwrite,64k,1,16,5,848.6514,13578,1.1762,99.8666
nvme-ssd,IDE,raw,randwrite,64k,8,16,5,516.6641,8266,15.4807,99.9249
nvme-ssd,IDE,xfs,randwrite,64k,8,16,5,514.6338,8234,15.5414,99.9132
nvme-ssd,SCSI,raw,randwrite,64k,8,16,5,926.0605,14816,8.6361,99.8816
nvme-ssd,SCSI,xfs,randwrite,64k,8,16,5,800.6953,12811,9.9882,99.8749
nvme-ssd,IDE,raw,randwrite,64k,64,16,5,541.2490,8659,118.1328,99.9766
nvme-ssd,IDE,xfs,randwrite,64k,64,16,5,540.0576,8640,118.3871,99.9216
nvme-ssd,SCSI,raw,randwrite,64k,64,16,5,840.7217,13451,76.0831,99.9066
nvme-ssd,SCSI,xfs,randwrite,64k,64,16,5,818.9805,13103,78.0895,99.8799
nvme-ssd,IDE,raw,randwrite,256k,1,16,5,809.2979,3237,4.9400,99.9033
nvme-ssd,IDE,xfs,randwrite,256k,1,16,5,781.4639,3125,5.1159,99.8833
nvme-ssd,SCSI,raw,randwrite,256k,1,16,5,800.8828,3203,4.9919,99.9750
nvme-ssd,SCSI,xfs,randwrite,256k,1,16,5,945.0449,3780,4.2301,99.9116
nvme-ssd,IDE,raw,randwrite,256k,8,16,5,740.9590,2963,43.1688,99.9549
nvme-ssd,IDE,xfs,randwrite,256k,8,16,5,736.3857,2945,43.4385,99.9266
nvme-ssd,SCSI,raw,randwrite,256k,8,16,5,954.4404,3817,33.5173,99.9633
nvme-ssd,SCSI,xfs,randwrite,256k,8,16,5,848.8008,3395,37.6888,99.8983
nvme-ssd,IDE,raw,randwrite,256k,64,16,5,739.9795,2959,344.9490,99.8816
nvme-ssd,IDE,xfs,randwrite,256k,64,16,5,760.1436,3040,335.8676,99.8549
nvme-ssd,SCSI,raw,randwrite,256k,64,16,5,903.3232,3613,282.8795,99.9716
nvme-ssd,SCSI,xfs,randwrite,256k,64,16,5,807.9346,3231,316.0747,99.9182
nvme-ssd,IDE,raw,rw,4k,1,16,5,26.9678,6903,4.6296,99.8783
nvme-ssd,IDE,xfs,rw,4k,1,16,5,27.1484,6950,4.5995,99.8766
nvme-ssd,SCSI,raw,rw,4k,1,16,5,373.3633,95580,0.3319,99.9166
nvme-ssd,SCSI,xfs,rw,4k,1,16,5,323.4043,82791,0.3834,99.8916
nvme-ssd,IDE,raw,rw,4k,8,16,5,93.5088,23937,10.6942,99.9183
nvme-ssd,IDE,xfs,rw,4k,8,16,5,92.8311,23764,10.7723,99.8866
nvme-ssd,SCSI,raw,rw,4k,8,16,5,457.9014,117222,2.1823,100.0000
nvme-ssd,SCSI,xfs,rw,4k,8,16,5,288.4365,73839,3.4640,99.8866
nvme-ssd,IDE,raw,rw,4k,64,16,5,259.6621,66473,30.7946,99.9300
nvme-ssd,IDE,xfs,rw,4k,64,16,5,263.8369,67541,30.3064,99.8899
nvme-ssd,SCSI,raw,rw,4k,64,16,5,456.0283,116742,17.5378,100.0000
nvme-ssd,SCSI,xfs,rw,4k,64,16,5,286.5742,73362,27.9019,99.8783
nvme-ssd,IDE,raw,rw,16k,1,16,5,85.7129,5485,5.8280,99.9049
nvme-ssd,IDE,xfs,rw,16k,1,16,5,84.9277,5435,5.8809,99.8749
nvme-ssd,SCSI,raw,rw,16k,1,16,5,813.1904,52044,0.6119,99.9066
nvme-ssd,SCSI,xfs,rw,16k,1,16,5,808.7383,51758,0.6151,99.8883
nvme-ssd,IDE,raw,rw,16k,8,16,5,237.1719,15178,16.8597,99.8899
nvme-ssd,IDE,xfs,rw,16k,8,16,5,231.8135,14835,17.2484,99.8933
nvme-ssd,SCSI,raw,rw,16k,8,16,5,1246.3398,79765,3.2075,99.9349
nvme-ssd,SCSI,xfs,rw,16k,8,16,5,1070.7285,68525,3.7333,99.8949
nvme-ssd,IDE,raw,rw,16k,64,16,5,280.5039,17951,114.0864,99.8966
nvme-ssd,IDE,xfs,rw,16k,64,16,5,296.4648,18973,107.9134,99.8733
nvme-ssd,SCSI,raw,rw,16k,64,16,5,1252.9727,80189,25.5338,99.9933
nvme-ssd,SCSI,xfs,rw,16k,64,16,5,1023.6377,65512,31.2525,99.8949
nvme-ssd,IDE,raw,rw,64k,1,16,5,224.1787,3586,8.9121,99.9066
nvme-ssd,IDE,xfs,rw,64k,1,16,5,224.5498,3592,8.8980,99.8699
nvme-ssd,SCSI,raw,rw,64k,1,16,5,1140.3203,18244,1.7500,99.8949
nvme-ssd,SCSI,xfs,rw,64k,1,16,5,1123.5264,17975,1.7763,99.8699
nvme-ssd,IDE,raw,rw,64k,8,16,5,291.3672,4661,54.8257,99.8866
nvme-ssd,IDE,xfs,rw,64k,8,16,5,305.9873,4895,52.2074,99.8866
nvme-ssd,SCSI,raw,rw,64k,8,16,5,1289.9854,20639,12.3990,99.8799
nvme-ssd,SCSI,xfs,rw,64k,8,16,5,1281.0596,20496,12.4851,99.8833
nvme-ssd,IDE,raw,rw,64k,64,16,5,384.2344,6146,332.6179,99.9016
nvme-ssd,IDE,xfs,rw,64k,64,16,5,380.4004,6085,335.9556,99.8566
nvme-ssd,SCSI,raw,rw,64k,64,16,5,1271.5264,20343,100.6181,99.9266
nvme-ssd,SCSI,xfs,rw,64k,64,16,5,1311.1621,20977,97.5728,99.9066
nvme-ssd,IDE,raw,rw,256k,1,16,5,363.9531,1454,21.9480,99.9083
nvme-ssd,IDE,xfs,rw,256k,1,16,5,367.6787,1469,21.7192,99.8849
nvme-ssd,SCSI,raw,rw,256k,1,16,5,1243.6289,4974,6.4310,99.9166
nvme-ssd,SCSI,xfs,rw,256k,1,16,5,1238.2832,4952,6.4586,99.8899
nvme-ssd,IDE,raw,rw,256k,8,16,5,350.9385,1403,181.8664,99.9049
nvme-ssd,IDE,xfs,rw,256k,8,16,5,426.8174,1707,149.4331,99.8932
nvme-ssd,SCSI,raw,rw,256k,8,16,5,1272.1133,5087,50.2991,99.9483
nvme-ssd,SCSI,xfs,rw,256k,8,16,5,1276.3213,5104,50.1320,99.8916
nvme-ssd,IDE,raw,rw,256k,64,16,5,367.6807,1470,1383.6308,99.8833
nvme-ssd,IDE,xfs,rw,256k,64,16,5,474.4590,1897,1073.9672,99.8416
nvme-ssd,SCSI,raw,rw,256k,64,16,5,1239.1113,4955,412.5741,99.9649
nvme-ssd,SCSI,xfs,rw,256k,64,16,5,1277.7021,5110,400.0737,99.9299
nvme-ssd,IDE,raw,randrw,4k,1,16,5,31.6123,8092,3.9493,99.9049
nvme-ssd,IDE,xfs,randrw,4k,1,16,5,31.5605,8078,3.9558,99.9016
nvme-ssd,SCSI,raw,randrw,4k,1,16,5,307.9668,78839,0.4024,99.9150
nvme-ssd,SCSI,xfs,randrw,4k,1,16,5,294.6367,75426,0.4205,99.8999
nvme-ssd,IDE,raw,randrw,4k,8,16,5,31.8447,8152,31.3816,99.9083
nvme-ssd,IDE,xfs,randrw,4k,8,16,5,31.7676,8132,31.4566,99.8749
nvme-ssd,SCSI,raw,randrw,4k,8,16,5,449.0967,114968,2.2244,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,8,16,5,286.8193,73425,3.4826,99.8766
nvme-ssd,IDE,raw,randrw,4k,64,16,5,33.2158,8502,240.5861,99.8816
nvme-ssd,IDE,xfs,randrw,4k,64,16,5,33.3760,8544,239.4658,99.8933
nvme-ssd,SCSI,raw,randrw,4k,64,16,5,448.7559,114881,17.8220,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,64,16,5,283.3535,72538,28.2251,99.8849
nvme-ssd,IDE,raw,randrw,16k,1,16,5,92.4766,5917,5.4008,99.8916
nvme-ssd,IDE,xfs,randrw,16k,1,16,5,90.5303,5793,5.5168,99.8733
nvme-ssd,SCSI,raw,randrw,16k,1,16,5,701.2998,44882,0.7094,99.8849
nvme-ssd,SCSI,xfs,randrw,16k,1,16,5,699.8223,44788,0.7108,99.8966
nvme-ssd,IDE,raw,randrw,16k,8,16,5,93.9150,6010,42.5100,99.8899
nvme-ssd,IDE,xfs,randrw,16k,8,16,5,93.4404,5979,42.7280,99.8799
nvme-ssd,SCSI,raw,randrw,16k,8,16,5,1220.2451,78095,3.2755,99.9099
nvme-ssd,SCSI,xfs,randrw,16k,8,16,5,1056.9893,67646,3.7810,99.8966
nvme-ssd,IDE,raw,randrw,16k,64,16,5,96.9658,6205,329.5124,99.9166
nvme-ssd,IDE,xfs,randrw,16k,64,16,5,96.7354,6190,330.3424,99.8866
nvme-ssd,SCSI,raw,randrw,16k,64,16,5,1227.1133,78534,26.0732,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,64,16,5,1008.8203,64564,31.7111,99.8916
nvme-ssd,IDE,raw,randrw,64k,1,16,5,224.0098,3584,8.9198,99.8983
nvme-ssd,IDE,xfs,randrw,64k,1,16,5,224.2646,3588,8.9096,99.8766
nvme-ssd,SCSI,raw,randrw,64k,1,16,5,1176.9170,18829,1.6950,99.8933
nvme-ssd,SCSI,xfs,randrw,64k,1,16,5,1168.6992,18698,1.7069,99.8699
nvme-ssd,IDE,raw,randrw,64k,8,16,5,223.1465,3569,71.5063,99.9316
nvme-ssd,IDE,xfs,randrw,64k,8,16,5,231.7559,3707,68.8745,99.8766
nvme-ssd,SCSI,raw,randrw,64k,8,16,5,1284.8340,20556,12.4484,99.8866
nvme-ssd,SCSI,xfs,randrw,64k,8,16,5,1325.6172,21209,12.0645,99.8816
nvme-ssd,IDE,raw,randrw,64k,64,16,5,237.0049,3791,538.7598,99.9066
nvme-ssd,IDE,xfs,randrw,64k,64,16,5,232.3750,3717,549.5893,99.8732
nvme-ssd,SCSI,raw,randrw,64k,64,16,5,1274.7656,20395,100.3665,99.9099
nvme-ssd,SCSI,xfs,randrw,64k,64,16,5,1247.3428,19957,102.5668,99.9049
nvme-ssd,IDE,raw,randrw,256k,1,16,5,369.4922,1477,21.6078,99.9166
nvme-ssd,IDE,xfs,randrw,256k,1,16,5,380.3486,1520,20.9984,99.8749
nvme-ssd,SCSI,raw,randrw,256k,1,16,5,1263.2061,5052,6.3307,99.8899
nvme-ssd,SCSI,xfs,randrw,256k,1,16,5,1272.0312,5087,6.2868,99.8899
nvme-ssd,IDE,raw,randrw,256k,8,16,5,368.3438,1472,173.1799,99.9183
nvme-ssd,IDE,xfs,randrw,256k,8,16,5,393.0840,1572,162.4318,99.8916
nvme-ssd,SCSI,raw,randrw,256k,8,16,5,1297.2266,5188,49.3247,99.9366
nvme-ssd,SCSI,xfs,randrw,256k,8,16,5,1285.1553,5139,49.7824,99.8982
nvme-ssd,IDE,raw,randrw,256k,64,16,5,368.1172,1471,1383.4012,99.8699
nvme-ssd,IDE,xfs,randrw,256k,64,16,5,396.3447,1584,1284.7431,99.8399
nvme-ssd,SCSI,raw,randrw,256k,64,16,5,1275.0332,5099,400.9094,99.9967
nvme-ssd,SCSI,xfs,randrw,256k,64,16,5,1286.8086,5146,397.1512,99.9416
