Backend,Driver,Format,RW,BS,IODepth,Numjobs,Round,BW(MiB/s),IOPS,LAT(ms),Util(%)
nvme-ssd,SCSI,xfs,read,64k,1,16,3,713.6387,11418,1.3995,99.8783
nvme-ssd,IDE,raw,read,64k,8,16,3,545.5205,8728,14.6499,99.9316
nvme-ssd,IDE,xfs,read,64k,8,16,3,301.0195,4816,26.5554,99.8966
nvme-ssd,SCSI,raw,read,64k,8,16,3,1022.1670,16354,7.8006,100.0000
nvme-ssd,SCSI,xfs,read,64k,8,16,3,1030.7031,16491,7.7451,99.9717
nvme-ssd,IDE,raw,read,64k,64,16,3,301.3076,4820,212.1006,99.8733
nvme-ssd,IDE,xfs,read,64k,64,16,3,299.2783,4788,213.5606,99.8999
nvme-ssd,SCSI,raw,read,64k,64,16,3,976.6328,15626,65.3759,100.0000
nvme-ssd,SCSI,xfs,read,64k,64,16,3,1094.9414,17519,58.2304,100.0000
nvme-ssd,IDE,raw,read,256k,1,16,3,534.9756,2139,7.4704,99.9032
nvme-ssd,IDE,xfs,read,256k,1,16,3,298.2705,1193,13.3963,99.8783
nvme-ssd,SCSI,raw,read,256k,1,16,3,801.5781,3206,4.9881,99.8916
nvme-ssd,SCSI,xfs,read,256k,1,16,3,477.5947,1910,8.3724,99.8633
nvme-ssd,IDE,raw,read,256k,8,16,3,317.8896,1271,100.5816,99.8699
nvme-ssd,IDE,xfs,read,256k,8,16,3,293.6719,1174,108.8512,99.8733
nvme-ssd,SCSI,raw,read,256k,8,16,3,839.4922,3357,38.0920,99.9733
nvme-ssd,SCSI,xfs,read,256k,8,16,3,469.1182,1876,68.1746,99.8999
nvme-ssd,IDE,raw,read,256k,64,16,3,288.0479,1152,883.3919,99.8649
nvme-ssd,IDE,xfs,read,256k,64,16,3,305.1445,1220,833.4859,99.8666
nvme-ssd,SCSI,raw,read,256k,64,16,3,893.6572,3574,285.3950,100.0000
nvme-ssd,SCSI,xfs,read,256k,64,16,3,485.0820,1940,525.0762,100.0000
nvme-ssd,IDE,raw,write,4k,1,16,3,40.1162,10269,1.5552,99.8949
nvme-ssd,IDE,xfs,write,4k,1,16,3,16.4766,4218,3.7906,99.8766
nvme-ssd,SCSI,raw,write,4k,1,16,3,78.5107,20098,0.7944,99.9016
nvme-ssd,SCSI,xfs,write,4k,1,16,3,34.0107,8706,1.8358,99.8533
nvme-ssd,IDE,raw,write,4k,8,16,3,123.9570,31733,4.0294,99.9116
nvme-ssd,IDE,xfs,write,4k,8,16,3,75.5107,19330,6.6151,99.8833
nvme-ssd,SCSI,raw,write,4k,8,16,3,97.4805,24955,5.1276,99.9116
nvme-ssd,SCSI,xfs,write,4k,8,16,3,41.1416,10532,12.1498,99.8699
nvme-ssd,IDE,raw,write,4k,64,16,3,321.6455,82341,12.4240,99.9099
nvme-ssd,IDE,xfs,write,4k,64,16,3,196.4971,50303,20.3388,99.8866
nvme-ssd,SCSI,raw,write,4k,64,16,3,101.7803,26055,39.2668,99.9366
nvme-ssd,SCSI,xfs,write,4k,64,16,3,69.9336,17903,57.1422,99.8832
nvme-ssd,IDE,raw,write,16k,1,16,3,141.4092,9050,1.7655,99.8949
nvme-ssd,IDE,xfs,write,16k,1,16,3,41.0508,2627,6.0863,99.8649
nvme-ssd,SCSI,raw,write,16k,1,16,3,207.3486,13270,1.2039,99.8983
nvme-ssd,SCSI,xfs,write,16k,1,16,3,171.6836,10987,1.4542,99.8599
nvme-ssd,IDE,raw,write,16k,8,16,3,330.7090,21165,6.0418,99.9383
nvme-ssd,IDE,xfs,write,16k,8,16,3,182.0605,11651,10.9758,99.8816
nvme-ssd,SCSI,raw,write,16k,8,16,3,215.1846,13771,9.2924,99.9399
nvme-ssd,SCSI,xfs,write,16k,8,16,3,155.7432,9967,12.8386,99.8299
nvme-ssd,IDE,raw,write,16k,64,16,3,606.4043,38809,26.3660,99.8916
nvme-ssd,IDE,xfs,write,16k,64,16,3,234.2002,14988,68.2274,99.8605
nvme-ssd,SCSI,raw,write,16k,64,16,3,212.2539,13584,75.2568,99.9383
nvme-ssd,SCSI,xfs,write,16k,64,16,3,165.7783,10609,96.3688,99.9049
nvme-ssd,IDE,raw,write,64k,1,16,3,368.2148,5891,2.7139,99.9233
nvme-ssd,IDE,xfs,write,64k,1,16,3,169.6084,2713,5.8917,99.8699
nvme-ssd,SCSI,raw,write,64k,1,16,3,328.4355,5254,3.0428,99.9149
nvme-ssd,SCSI,xfs,write,64k,1,16,3,374.3857,5990,2.6691,99.8649
nvme-ssd,IDE,raw,write,64k,8,16,3,582.1572,9314,13.7382,99.9199
nvme-ssd,IDE,xfs,write,64k,8,16,3,279.1543,4466,28.6323,99.9333
nvme-ssd,SCSI,raw,write,64k,8,16,3,342.0801,5473,23.3645,100.0000
nvme-ssd,SCSI,xfs,write,64k,8,16,3,511.1328,8178,15.6131,99.9568
nvme-ssd,IDE,raw,write,64k,64,16,3,547.6758,8762,116.7740,99.9299
nvme-ssd,IDE,xfs,write,64k,64,16,3,85.2520,1364,749.4704,99.8572
nvme-ssd,SCSI,raw,write,64k,64,16,3,338.9541,5423,188.0809,99.9950
nvme-ssd,SCSI,xfs,write,64k,64,16,3,442.3340,7077,144.3625,99.9416
nvme-ssd,IDE,raw,write,256k,1,16,3,432.7930,1731,9.2330,99.9133
nvme-ssd,IDE,xfs,write,256k,1,16,3,238.0107,952,16.7894,99.8799
nvme-ssd,SCSI,raw,write,256k,1,16,3,395.2061,1580,10.1189,99.9249
nvme-ssd,SCSI,xfs,write,256k,1,16,3,205.4316,821,19.4676,99.8966
nvme-ssd,IDE,raw,write,256k,8,16,3,590.5762,2362,54.1567,99.9066
nvme-ssd,IDE,xfs,write,256k,8,16,3,115.4541,461,276.8079,99.8754
nvme-ssd,SCSI,raw,write,256k,8,16,3,398.2656,1593,80.1278,100.0000
nvme-ssd,SCSI,xfs,write,256k,8,16,3,213.2783,853,149.9212,99.8738
nvme-ssd,IDE,raw,write,256k,64,16,3,576.8369,2307,442.1642,99.8916
nvme-ssd,IDE,xfs,write,256k,64,16,3,83.4473,333,3025.0574,99.8406
nvme-ssd,SCSI,raw,write,256k,64,16,3,407.1377,1628,623.8344,100.0000
nvme-ssd,SCSI,xfs,write,256k,64,16,3,638.8848,2555,398.1117,99.9483
nvme-ssd,IDE,raw,randread,4k,1,16,3,15.2480,3903,4.0963,99.8783
nvme-ssd,IDE,xfs,randread,4k,1,16,3,14.7461,3775,4.2357,99.8916
nvme-ssd,SCSI,raw,randread,4k,1,16,3,27.6943,7089,2.2531,99.8833
nvme-ssd,SCSI,xfs,randread,4k,1,16,3,27.1309,6945,2.3003,99.8849
nvme-ssd,IDE,raw,randread,4k,8,16,3,15.2354,3900,32.8074,99.8716
nvme-ssd,IDE,xfs,randread,4k,8,16,3,14.5654,3728,34.3136,99.9066
nvme-ssd,SCSI,raw,randread,4k,8,16,3,26.5215,6789,18.8077,99.9950
nvme-ssd,SCSI,xfs,randread,4k,8,16,3,25.9922,6654,19.1842,99.9934
nvme-ssd,IDE,raw,randread,4k,64,16,3,15.2158,3895,262.3624,99.9299
nvme-ssd,IDE,xfs,randread,4k,64,16,3,14.9795,3834,266.4507,99.8683
nvme-ssd,SCSI,raw,randread,4k,64,16,3,23.4805,6011,169.8983,99.9884
nvme-ssd,SCSI,xfs,randread,4k,64,16,3,24.3779,6240,163.5552,99.9834
nvme-ssd,IDE,raw,randread,16k,1,16,3,49.1006,3142,5.0890,99.8799
nvme-ssd,IDE,xfs,randread,16k,1,16,3,49.1709,3146,5.0816,99.8766
nvme-ssd,SCSI,raw,randread,16k,1,16,3,96.8848,6200,2.5757,99.8816
nvme-ssd,SCSI,xfs,randread,16k,1,16,3,93.3477,5974,2.6736,99.8766
nvme-ssd,IDE,raw,randread,16k,8,16,3,49.2793,3153,40.5697,99.8716
nvme-ssd,IDE,xfs,randread,16k,8,16,3,48.9268,3131,40.8599,99.9033
nvme-ssd,SCSI,raw,randread,16k,8,16,3,93.2510,5968,21.4056,99.9867
nvme-ssd,SCSI,xfs,randread,16k,8,16,3,95.9756,6142,20.7403,99.9734
nvme-ssd,IDE,raw,randread,16k,64,16,3,50.1396,3208,318.3289,99.8633
nvme-ssd,IDE,xfs,randread,16k,64,16,3,49.4482,3164,322.7825,99.9082
nvme-ssd,SCSI,raw,randread,16k,64,16,3,87.5742,5604,182.1818,100.0000
nvme-ssd,SCSI,xfs,randread,16k,64,16,3,81.7676,5233,194.7463,99.9784
nvme-ssd,IDE,raw,randread,64k,1,16,3,136.8975,2190,7.3023,99.8699
nvme-ssd,IDE,xfs,randread,64k,1,16,3,141.2891,2260,7.0743,99.8866
nvme-ssd,SCSI,raw,randread,64k,1,16,3,285.5547,4568,3.4949,99.9066
nvme-ssd,SCSI,xfs,randread,64k,1,16,3,285.5977,4569,3.4964,99.8999
nvme-ssd,IDE,raw,randread,64k,8,16,3,140.9814,2255,56.7144,99.8649
nvme-ssd,IDE,xfs,randread,64k,8,16,3,146.0205,2336,54.7577,99.8749
nvme-ssd,SCSI,raw,randread,64k,8,16,3,280.2617,4484,28.4644,100.0000
nvme-ssd,SCSI,xfs,randread,64k,8,16,3,281.7578,4508,28.3172,99.9917
nvme-ssd,IDE,raw,randread,64k,64,16,3,144.7773,2316,440.4314,99.8816
nvme-ssd,IDE,xfs,randread,64k,64,16,3,148.6484,2378,428.9951,99.8983
nvme-ssd,SCSI,raw,randread,64k,64,16,3,260.8359,4173,244.6882,99.9850
nvme-ssd,SCSI,xfs,randread,64k,64,16,3,266.7861,4268,238.7070,99.9717
nvme-ssd,IDE,raw,randread,256k,1,16,3,265.0225,1060,15.0869,99.8699
nvme-ssd,IDE,xfs,randread,256k,1,16,3,265.5215,1062,15.0575,99.8733
nvme-ssd,SCSI,raw,randread,256k,1,16,3,601.4297,2405,6.6453,99.9233
nvme-ssd,SCSI,xfs,randread,256k,1,16,3,437.6787,1750,9.1158,99.9153
nvme-ssd,IDE,raw,randread,256k,8,16,3,254.9180,1019,125.4420,99.8749
nvme-ssd,IDE,xfs,randread,256k,8,16,3,261.4443,1045,122.3091,99.8833
nvme-ssd,SCSI,raw,randread,256k,8,16,3,565.7930,2263,56.3538,99.9702
nvme-ssd,SCSI,xfs,randread,256k,8,16,3,432.0078,1728,73.7902,99.9618
nvme-ssd,IDE,raw,randread,256k,64,16,3,254.8965,1019,996.5887,99.8816
nvme-ssd,IDE,xfs,randread,256k,64,16,3,264.9424,1059,958.4664,99.8783
nvme-ssd,SCSI,raw,randread,256k,64,16,3,578.4736,2313,439.4742,99.9652
nvme-ssd,SCSI,xfs,randread,256k,64,16,3,431.0312,1724,589.1895,99.9551
nvme-ssd,IDE,raw,randwrite,4k,1,16,3,17.1895,4400,3.6336,99.9266
nvme-ssd,IDE,xfs,randwrite,4k,1,16,3,13.7305,3515,4.5492,99.9082
nvme-ssd,SCSI,raw,randwrite,4k,1,16,3,17.3418,4439,3.5981,99.9533
nvme-ssd,SCSI,xfs,randwrite,4k,1,16,3,16.7734,4294,3.7202,99.9366
nvme-ssd,IDE,raw,randwrite,4k,8,16,3,17.2314,4411,29.0005,99.9299
nvme-ssd,IDE,xfs,randwrite,4k,8,16,3,13.7334,3515,36.3897,99.8866
nvme-ssd,SCSI,raw,randwrite,4k,8,16,3,16.3486,4185,30.5340,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,8,16,3,15.3535,3930,32.4746,99.9734
nvme-ssd,IDE,raw,randwrite,4k,64,16,3,17.0938,4376,233.5928,99.9516
nvme-ssd,IDE,xfs,randwrite,4k,64,16,3,13.8135,3536,288.8386,99.8999
nvme-ssd,SCSI,raw,randwrite,4k,64,16,3,15.0820,3861,264.1782,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,64,16,3,15.2852,3913,260.6540,99.9668
nvme-ssd,IDE,raw,randwrite,16k,1,16,3,45.6143,2919,5.4783,99.9250
nvme-ssd,IDE,xfs,randwrite,16k,1,16,3,38.9443,2492,6.4167,99.9316
nvme-ssd,SCSI,raw,randwrite,16k,1,16,3,41.5107,2656,6.0097,99.9518
nvme-ssd,SCSI,xfs,randwrite,16k,1,16,3,42.0430,2690,5.9344,99.9103
nvme-ssd,IDE,raw,randwrite,16k,8,16,3,45.1670,2890,44.2627,99.9833
nvme-ssd,IDE,xfs,randwrite,16k,8,16,3,39.1338,2504,51.0779,99.8849
nvme-ssd,SCSI,raw,randwrite,16k,8,16,3,42.1738,2699,47.3278,100.0000
nvme-ssd,SCSI,xfs,randwrite,16k,8,16,3,43.9033,2809,45.3619,99.9570
nvme-ssd,IDE,raw,randwrite,16k,64,16,3,45.9199,2938,347.5457,99.9249
nvme-ssd,IDE,xfs,randwrite,16k,64,16,3,39.5176,2529,403.5525,99.8883
nvme-ssd,SCSI,raw,randwrite,16k,64,16,3,40.7822,2610,390.3366,100.0000
nvme-ssd,SCSI,xfs,randwrite,16k,64,16,3,43.0967,2758,369.8044,99.9801
nvme-ssd,IDE,raw,randwrite,64k,1,16,3,106.2373,1699,9.4094,99.9016
nvme-ssd,IDE,xfs,randwrite,64k,1,16,3,95.6250,1530,10.4545,99.8899
nvme-ssd,SCSI,raw,randwrite,64k,1,16,3,100.8799,1614,9.9014,99.9366
nvme-ssd,SCSI,xfs,randwrite,64k,1,16,3,106.3193,1701,9.3896,99.9103
nvme-ssd,IDE,raw,randwrite,64k,8,16,3,106.1982,1699,75.2767,99.9616
nvme-ssd,IDE,xfs,randwrite,64k,8,16,3,94.0557,1504,84.9858,99.9366
nvme-ssd,SCSI,raw,randwrite,64k,8,16,3,96.5645,1545,82.6106,99.9734
nvme-ssd,SCSI,xfs,randwrite,64k,8,16,3,106.1816,1698,75.0321,99.9371
nvme-ssd,IDE,raw,randwrite,64k,64,16,3,105.6934,1691,602.3515,99.9551
nvme-ssd,IDE,xfs,randwrite,64k,64,16,3,94.5225,1512,673.9394,99.8733
nvme-ssd,SCSI,raw,randwrite,64k,64,16,3,97.5059,1560,650.9349,99.9686
nvme-ssd,SCSI,xfs,randwrite,64k,64,16,3,106.2236,1699,598.4353,99.9169
nvme-ssd,IDE,raw,randwrite,256k,1,16,3,226.4062,905,17.6595,99.8949
nvme-ssd,IDE,xfs,randwrite,256k,1,16,3,177.5312,710,22.5215,99.8683
nvme-ssd,SCSI,raw,randwrite,256k,1,16,3,192.4258,769,20.7517,99.9583
nvme-ssd,SCSI,xfs,randwrite,256k,1,16,3,211.3975,845,18.8813,99.9452
nvme-ssd,IDE,raw,randwrite,256k,8,16,3,218.4902,873,146.3281,99.9883
nvme-ssd,IDE,xfs,randwrite,256k,8,16,3,175.9082,703,181.7068,99.9049
nvme-ssd,SCSI,raw,randwrite,256k,8,16,3,194.4424,777,163.9158,99.9834
nvme-ssd,SCSI,xfs,randwrite,256k,8,16,3,207.3203,829,153.7410,99.9900
nvme-ssd,IDE,raw,randwrite,256k,64,16,3,219.9561,879,1153.5283,99.9033
nvme-ssd,IDE,xfs,randwrite,256k,64,16,3,191.3242,765,1322.9967,99.8449
nvme-ssd,SCSI,raw,randwrite,256k,64,16,3,186.7998,747,1351.1265,99.9720
nvme-ssd,SCSI,xfs,randwrite,256k,64,16,3,201.3711,805,1255.0882,99.9553
nvme-ssd,IDE,raw,rw,4k,1,16,3,27.0010,6912,4.6255,99.8883
nvme-ssd,IDE,xfs,rw,4k,1,16,3,23.4355,5999,5.3295,99.8716
nvme-ssd,SCSI,raw,rw,4k,1,16,3,134.6914,34480,0.9246,99.9133
nvme-ssd,SCSI,xfs,rw,4k,1,16,3,93.3564,23899,1.3350,99.8733
nvme-ssd,IDE,raw,rw,4k,8,16,3,66.3047,16973,15.0762,99.9399
nvme-ssd,IDE,xfs,rw,4k,8,16,3,57.0586,14606,17.5167,99.9283
nvme-ssd,SCSI,raw,rw,4k,8,16,3,131.0156,33539,7.6298,99.9166
nvme-ssd,SCSI,xfs,rw,4k,8,16,3,74.1631,18985,13.4790,99.8733
nvme-ssd,IDE,raw,rw,4k,64,16,3,142.0957,36376,56.2848,99.9266
nvme-ssd,IDE,xfs,rw,4k,64,16,3,122.4316,31342,65.3103,99.9016
nvme-ssd,SCSI,raw,rw,4k,64,16,3,157.7754,40390,50.6840,99.9716
nvme-ssd,SCSI,xfs,rw,4k,64,16,3,94.2705,24133,84.7960,99.8899
nvme-ssd,IDE,raw,rw,16k,1,16,3,82.4482,5276,6.0610,99.8966
nvme-ssd,IDE,xfs,rw,16k,1,16,3,70.0625,4483,7.1327,99.8799
nvme-ssd,SCSI,raw,rw,16k,1,16,3,284.6621,18218,1.7530,99.8816
nvme-ssd,SCSI,xfs,rw,16k,1,16,3,276.0898,17669,1.8072,99.8816
nvme-ssd,IDE,raw,rw,16k,8,16,3,161.8184,10356,24.7102,99.9049
nvme-ssd,IDE,xfs,rw,16k,8,16,3,142.6836,9131,28.0235,99.8883
nvme-ssd,SCSI,raw,rw,16k,8,16,3,384.0986,24581,10.4106,99.9416
nvme-ssd,SCSI,xfs,rw,16k,8,16,3,315.5029,20191,12.6739,99.8916
nvme-ssd,IDE,raw,rw,16k,64,16,3,222.0400,14209,144.0422,99.9083
nvme-ssd,IDE,xfs,rw,16k,64,16,3,181.5732,11619,176.0246,99.8866
nvme-ssd,SCSI,raw,rw,16k,64,16,3,338.3027,21650,94.4783,99.9600
nvme-ssd,SCSI,xfs,rw,16k,64,16,3,259.8486,16629,122.9554,99.8982
nvme-ssd,IDE,raw,rw,64k,1,16,3,169.5352,2712,11.7895,99.8883
nvme-ssd,IDE,xfs,rw,64k,1,16,3,162.1855,2594,12.3258,99.8666
nvme-ssd,SCSI,raw,rw,64k,1,16,3,479.6445,7673,4.1667,99.8983
nvme-ssd,SCSI,xfs,rw,64k,1,16,3,515.7432,8251,3.8743,99.8699
nvme-ssd,IDE,raw,rw,64k,8,16,3,277.1738,4433,57.6953,99.8883
nvme-ssd,IDE,xfs,rw,64k,8,16,3,228.2139,3650,70.0873,99.8966
nvme-ssd,SCSI,raw,rw,64k,8,16,3,456.1172,7296,35.0099,100.0000
nvme-ssd,SCSI,xfs,rw,64k,8,16,3,514.0801,8224,31.0855,99.9566
nvme-ssd,IDE,raw,rw,64k,64,16,3,281.9248,4510,452.7641,99.9249
nvme-ssd,IDE,xfs,rw,64k,64,16,3,211.3066,3380,603.6426,99.8832
nvme-ssd,SCSI,raw,rw,64k,64,16,3,561.7266,8986,227.2203,99.9700
nvme-ssd,SCSI,xfs,rw,64k,64,16,3,548.1211,8769,233.0320,99.9182
nvme-ssd,IDE,raw,rw,256k,1,16,3,307.0576,1227,26.0454,99.8949
nvme-ssd,IDE,xfs,rw,256k,1,16,3,235.5820,941,33.9489,99.8949
nvme-ssd,SCSI,raw,rw,256k,1,16,3,441.6260,1766,18.1125,99.9233
nvme-ssd,SCSI,xfs,rw,256k,1,16,3,343.1377,1372,23.3101,99.9266
nvme-ssd,IDE,raw,rw,256k,8,16,3,308.1211,1231,207.5422,99.9283
nvme-ssd,IDE,xfs,rw,256k,8,16,3,236.9541,947,269.8247,99.8999
nvme-ssd,SCSI,raw,rw,256k,8,16,3,430.2803,1720,148.6640,99.9516
nvme-ssd,SCSI,xfs,rw,256k,8,16,3,329.6631,1318,194.0109,99.8699
nvme-ssd,IDE,raw,rw,256k,64,16,3,331.4717,1325,1527.9692,99.8683
nvme-ssd,IDE,xfs,rw,256k,64,16,3,251.8584,1006,1999.7152,99.8399
nvme-ssd,SCSI,raw,rw,256k,64,16,3,431.0977,1723,1179.0454,99.9382
nvme-ssd,SCSI,xfs,rw,256k,64,16,3,344.7188,1378,1473.8154,99.8599
nvme-ssd,IDE,raw,randrw,4k,1,16,3,16.1533,4134,7.7321,99.8983
nvme-ssd,IDE,xfs,randrw,4k,1,16,3,14.1904,3632,8.8006,99.8933
nvme-ssd,SCSI,raw,randrw,4k,1,16,3,20.8672,5342,5.9778,99.9116
nvme-ssd,SCSI,xfs,randrw,4k,1,16,3,20.6328,5281,6.0437,99.9116
nvme-ssd,IDE,raw,randrw,4k,8,16,3,16.2432,4157,61.5337,99.9199
nvme-ssd,IDE,xfs,randrw,4k,8,16,3,14.1377,3619,70.6993,99.8949
nvme-ssd,SCSI,raw,randrw,4k,8,16,3,20.4043,5222,48.9169,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,8,16,3,20.6973,5297,48.2304,99.9468
nvme-ssd,IDE,raw,randrw,4k,64,16,3,16.3398,4182,488.5785,99.9266
nvme-ssd,IDE,xfs,randrw,4k,64,16,3,14.2637,3650,559.4764,99.9216
nvme-ssd,SCSI,raw,randrw,4k,64,16,3,18.1953,4657,437.9856,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,64,16,3,19.8145,5071,402.3060,99.9784
nvme-ssd,IDE,raw,randrw,16k,1,16,3,46.9053,3001,10.6574,99.9066
nvme-ssd,IDE,xfs,randrw,16k,1,16,3,41.7539,2671,11.9704,99.9016
nvme-ssd,SCSI,raw,randrw,16k,1,16,3,56.1992,3596,8.8752,99.9203
nvme-ssd,SCSI,xfs,randrw,16k,1,16,3,56.5664,3620,8.8189,99.9020
nvme-ssd,IDE,raw,randrw,16k,8,16,3,46.8623,2998,85.3191,99.9099
nvme-ssd,IDE,xfs,randrw,16k,8,16,3,41.8438,2677,95.5402,99.8766
nvme-ssd,SCSI,raw,randrw,16k,8,16,3,54.0400,3457,73.7242,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,8,16,3,56.2461,3599,70.8511,99.9651
nvme-ssd,IDE,raw,randrw,16k,64,16,3,46.8477,2997,681.3063,99.9566
nvme-ssd,IDE,xfs,randrw,16k,64,16,3,42.0137,2687,759.5507,99.8733
nvme-ssd,SCSI,raw,randrw,16k,64,16,3,49.1230,3143,648.7593,99.9983
nvme-ssd,SCSI,xfs,randrw,16k,64,16,3,54.0361,3458,589.6553,99.9934
nvme-ssd,IDE,raw,randrw,64k,1,16,3,109.5576,1752,18.2413,99.9366
nvme-ssd,IDE,xfs,randrw,64k,1,16,3,102.2217,1634,19.5600,99.8833
nvme-ssd,SCSI,raw,randrw,64k,1,16,3,133.4531,2134,14.9592,99.9549
nvme-ssd,SCSI,xfs,randrw,64k,1,16,3,140.7852,2252,14.1672,99.9302
nvme-ssd,IDE,raw,randrw,64k,8,16,3,110.4795,1766,144.7262,99.9066
nvme-ssd,IDE,xfs,randrw,64k,8,16,3,100.4453,1606,159.1725,99.8866
nvme-ssd,SCSI,raw,randrw,64k,8,16,3,130.7227,2091,121.7820,99.9735
nvme-ssd,SCSI,xfs,randrw,64k,8,16,3,139.8750,2237,114.0615,99.9501
nvme-ssd,IDE,raw,randrw,64k,64,16,3,110.7891,1771,1150.5589,99.9083
nvme-ssd,IDE,xfs,randrw,64k,64,16,3,98.2480,1571,1296.3972,99.9049
nvme-ssd,SCSI,raw,randrw,64k,64,16,3,127.3281,2036,998.7638,99.9818
nvme-ssd,SCSI,xfs,randrw,64k,64,16,3,140.4873,2246,906.2089,99.9535
nvme-ssd,IDE,raw,randrw,256k,1,16,3,223.0078,891,35.8595,99.8833
nvme-ssd,IDE,xfs,randrw,256k,1,16,3,194.2695,776,41.1416,99.8633
nvme-ssd,SCSI,raw,randrw,256k,1,16,3,271.5781,1085,29.3902,99.9369
nvme-ssd,SCSI,xfs,randrw,256k,1,16,3,257.7441,1030,30.9936,99.9216
nvme-ssd,IDE,raw,randrw,256k,8,16,3,211.9072,847,301.7517,99.9866
nvme-ssd,IDE,xfs,randrw,256k,8,16,3,171.4980,685,372.7067,99.9086
nvme-ssd,SCSI,raw,randrw,256k,8,16,3,258.9004,1034,246.2010,99.9702
nvme-ssd,SCSI,xfs,randrw,256k,8,16,3,259.6514,1038,245.3287,99.9719
nvme-ssd,IDE,raw,randrw,256k,64,16,3,212.2354,848,2389.4697,99.8733
nvme-ssd,IDE,xfs,randrw,256k,64,16,3,200.1572,800,2529.3594,99.8439
nvme-ssd,SCSI,raw,randrw,256k,64,16,3,258.0684,1031,1963.3678,99.9752
nvme-ssd,SCSI,xfs,randrw,256k,64,16,3,260.3281,1040,1946.6580,99.9584
nvme-ssd,IDE,raw,read,4k,1,16,4,38.6064,9883,1.6166,99.8683
nvme-ssd,IDE,xfs,read,4k,1,16,4,37.0850,9493,1.6831,99.8599
nvme-ssd,SCSI,raw,read,4k,1,16,4,283.4404,72560,0.2189,99.9166
nvme-ssd,SCSI,xfs,read,4k,1,16,4,277.7900,71114,0.2233,99.9133
nvme-ssd,IDE,raw,read,4k,8,16,4,105.8154,27088,4.7206,99.9116
nvme-ssd,IDE,xfs,read,4k,8,16,4,105.9238,27116,4.7162,99.8616
nvme-ssd,SCSI,raw,read,4k,8,16,4,325.9072,83432,1.5327,100.0000
nvme-ssd,SCSI,xfs,read,4k,8,16,4,314.6455,80549,1.5859,100.0000
nvme-ssd,IDE,raw,read,4k,64,16,4,311.4482,79730,12.8300,99.8866
nvme-ssd,IDE,xfs,read,4k,64,16,4,253.5771,64915,15.7588,99.8749
nvme-ssd,SCSI,raw,read,4k,64,16,4,320.6035,82074,12.4718,100.0000
nvme-ssd,SCSI,xfs,read,4k,64,16,4,310.5645,79504,12.8637,100.0000
nvme-ssd,IDE,raw,read,16k,1,16,4,104.1006,6662,2.3992,99.8833
nvme-ssd,IDE,xfs,read,16k,1,16,4,97.6055,6246,2.5592,99.8783
nvme-ssd,SCSI,raw,read,16k,1,16,4,762.1152,48775,0.3264,99.9066
nvme-ssd,SCSI,xfs,read,16k,1,16,4,790.3467,50582,0.3146,99.9049
nvme-ssd,IDE,raw,read,16k,8,16,4,280.8867,17976,7.1139,99.8849
nvme-ssd,IDE,xfs,read,16k,8,16,4,260.4062,16666,7.6748,99.8783
nvme-ssd,SCSI,raw,read,16k,8,16,4,828.1279,53000,2.4134,100.0000
nvme-ssd,SCSI,xfs,read,16k,8,16,4,875.9648,56061,2.2801,100.0000
nvme-ssd,IDE,raw,read,16k,64,16,4,554.9238,35515,28.7967,99.9136
nvme-ssd,IDE,xfs,read,16k,64,16,4,302.6943,19372,52.8026,99.8733
nvme-ssd,SCSI,raw,read,16k,64,16,4,803.8232,51444,19.8978,100.0000
nvme-ssd,SCSI,xfs,read,16k,64,16,4,855.0664,54724,18.6811,100.0000
nvme-ssd,IDE,raw,read,64k,1,16,4,291.5996,4665,3.4273,99.8733
nvme-ssd,IDE,xfs,read,64k,1,16,4,282.8408,4525,3.5333,99.8699
nvme-ssd,SCSI,raw,read,64k,1,16,4,1045.4395,16727,0.9548,99.8933
nvme-ssd,SCSI,xfs,read,64k,1,16,4,848.2598,13572,1.1772,99.8733
nvme-ssd,IDE,raw,read,64k,8,16,4,567.8174,9085,14.0751,99.9133
nvme-ssd,IDE,xfs,read,64k,8,16,4,327.4268,5238,24.4137,99.8833
nvme-ssd,SCSI,raw,read,64k,8,16,4,983.5488,15736,8.1043,100.0000
nvme-ssd,SCSI,xfs,read,64k,8,16,4,843.2959,13492,9.4648,99.9917
nvme-ssd,IDE,raw,read,64k,64,16,4,283.8447,4541,225.1851,99.8649
nvme-ssd,IDE,xfs,read,64k,64,16,4,299.0039,4784,213.7374,99.8783
nvme-ssd,SCSI,raw,read,64k,64,16,4,976.7305,15627,65.3483,100.0000
nvme-ssd,SCSI,xfs,read,64k,64,16,4,1103.8574,17661,57.8101,100.0000
nvme-ssd,IDE,raw,read,256k,1,16,4,546.8760,2187,7.3085,99.8816
nvme-ssd,IDE,xfs,read,256k,1,16,4,300.4219,1201,13.3006,99.8866
nvme-ssd,SCSI,raw,read,256k,1,16,4,807.5596,3230,4.9510,99.8933
nvme-ssd,SCSI,xfs,read,256k,1,16,4,478.5312,1914,8.3561,99.8716
nvme-ssd,IDE,raw,read,256k,8,16,4,298.7207,1194,107.0429,99.8733
